,ID,Solubility,SMILEScurated,SD,Group,Dataset,Composition,Error,Charge,IONIZABLE,SMILES_standard
3801,E-1062,-5.2,ClC1=CC=C(C=C1)C1=CC=CC=C1,0.030073835,G5,E,,,Uncharged,Non-ionizable,Clc1ccc(-c2ccccc2)cc1
3802,E-1064,-6.02,ClC1=CC=C(Cl)C(=C1)C1=CC=CC=C1Cl,0.1056,G3,E,,,Uncharged,Non-ionizable,Clc1ccc(Cl)c(-c2ccccc2Cl)c1
3803,E-1067,-6.8,ClC1=CC=C(Cl)C(=C1)C1=C(Cl)C=CC=C1Cl,0.00605,G3,E,,,Uncharged,Non-ionizable,Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1
3804,E-1077,-0.39,CC(C)C(C)CO,0.01005,G3,E,,,Uncharged,Non-ionizable,CC(C)C(C)CO
3805,E-1106,-0.66,CCOC(=O)CC,0.035206244,G3,E,,,Uncharged,Non-ionizable,CCOC(=O)CC
3806,E-1116,-1.85,COC1=CC=CC=C1,0.09246691,G5,E,,,Uncharged,Non-ionizable,COc1ccccc1
3807,E-1118,-0.42,CCCCOCCO,0.67375,G2,E,,,Uncharged,Non-ionizable,CCCCOCCO
3808,E-1121,-3.75,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,0.15,G3,E,,,Uncharged,Non-ionizable,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12
3809,E-1122,-3.43,CC12CC(O)C3(F)C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,0.941523588,G4,E,,,Uncharged,Non-ionizable,CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F
3810,E-1183,-4.04,COP(=S)(OC)OC1=CC=C(C(C)=C1)N(=O)=O,0.179435912,G5,E,,,PureChargeSeparation,Non-ionizable,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
3811,E-1216,-1.55,CSC1=NC2=CN=CN=C2N=C1,0.0,G1,E,,,Uncharged,Non-ionizable,CSc1cnc2ncncc2n1
3812,E-1236,-1.85,CC1(C)C2CCC(C)(C2)C1=O,0.0,G1,E,,,Uncharged,Non-ionizable,CC12CCC(C1)C(C)(C)C2=O
3813,E-1237,-2.49,CC(C)C1CCC(C)CC1=O,0.06967741,G3,E,mono-constituent,,Uncharged,Non-ionizable,CC1CCC(C(C)C)C(=O)C1
3814,E-1240,-1.2,COC(=O)C1C2CC(C=C2)C1C(=O)OC,0.0,G1,E,,,Uncharged,Non-ionizable,COC(=O)C1C2C=CC(C2)C1C(=O)OC
3815,E-1251,-2.85,O=C(OC1=CC=CC=C1)C1=CC=CC=C1,0.0,G1,E,,,Uncharged,Non-ionizable,O=C(Oc1ccccc1)c1ccccc1
3816,E-1267,-5.66,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#C,0.03,G3,E,,,Uncharged,Non-ionizable,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
3817,F-6,-3.07,N1C2=CN=CN=C2N=C1C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,c1ccc(-c2nc3ncncc3[nH]2)cc1
3818,F-12,-2.51,O=C1CC(CC(=O)C1)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,O=C1CC(=O)CC(c2ccccc2)C1
3819,F-15,-3.51,CC1=CC=C(C=C1)S(=O)(=O)N(Cl)Cl,0.022,G3,F,,,Uncharged,Non-ionizable,Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1
3820,F-17,-2.31,CCC1OC(=O)C2=C1C=CC(=C2)C#N,0.0,G1,F,,,Uncharged,Non-ionizable,CCC1OC(=O)c2cc(C#N)ccc21
3821,F-20,-1.37,CC1=NC2=C(C=CC=C2)N=C(C)C1,0.0,G1,F,,,Uncharged,Non-ionizable,CC1=Nc2ccccc2N=C(C)C1
3822,F-21,-2.65,CC1=CC2=C(C=C1)S(=O)(=O)C=C2,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1ccc2c(c1)C=CS2(=O)=O
3823,F-26,-2.67,CC1=CS(=O)(=O)C2=C1C=CC=C2,0.0,G1,F,,,Uncharged,Non-ionizable,CC1=CS(=O)(=O)c2ccccc21
3824,F-27,-2.22,CC1(C)SCC(COC(N)=O)S1,0.0,G1,F,,,Uncharged,Non-ionizable,CC1(C)SCC(COC(N)=O)S1
3825,F-29,-1.89,NC(=O)OCC1COC2(CCCCC2)O1,0.0,G1,F,,,Uncharged,Non-ionizable,NC(=O)OCC1COC2(CCCCC2)O1
3826,F-30,-3.52,NC(=O)OCC1CSC2(CCCCC2)S1,0.0,G1,F,,,Uncharged,Non-ionizable,NC(=O)OCC1CSC2(CCCCC2)S1
3827,F-32,-5.23,CC1=CC2=CC3=C(OC(=O)C=C3C)C=C2O1,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1cc2cc3c(C)cc(=O)oc3cc2o1
3828,F-37,-3.28,BrN(Br)S(=O)(=O)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,O=S(=O)(c1ccccc1)N(Br)Br
3829,F-38,-2.82,NC(=O)OCC1CSC2(CCCCC2)O1,0.0,G1,F,,,Uncharged,Non-ionizable,NC(=O)OCC1CSC2(CCCCC2)O1
3830,F-42,-3.11,CC(C)C1OCC2(CO1)COC(OC2)C(C)C,0.0,G1,F,,,Uncharged,Non-ionizable,CC(C)C1OCC2(CO1)COC(C(C)C)OC2
3831,F-43,-2.68,COC1=CC(OC)=CC(OC)=C1,0.0,G1,F,,,Uncharged,Non-ionizable,COc1cc(OC)cc(OC)c1
3832,F-59,-2.91,CC1(C)OC(=O)C2=C1C=CC(=C2)C#N,0.0,G1,F,,,Uncharged,Non-ionizable,CC1(C)OC(=O)c2cc(C#N)ccc21
3833,F-73,-1.74,CCOC(=O)C1=CNC(=S)N=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCOC(=O)c1cnc(=S)[nH]c1
3834,F-74,-4.57,O=S1(=O)C2=C(C=CC=C2)C2=C1C=CC=C2,0.0,G1,F,,,Uncharged,Non-ionizable,O=S1(=O)c2ccccc2-c2ccccc21
3835,F-81,-3.72,O=C1C=CC2=NC3=C(SC2=C1)C=CC=C3,0.0,G1,F,,,Uncharged,Non-ionizable,O=c1ccc2nc3ccccc3sc-2c1
3836,F-85,-4.35,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2S1,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1ccc(-c2nc3ccccc3s2)cc1
3837,F-86,-3.74,O=C1OC2=C(C=C1)C=C1C=COC1=C2,0.0,G1,F,,,Uncharged,Non-ionizable,O=c1ccc2cc3ccoc3cc2o1
3838,F-97,-4.04,O=C1NC2=C(N1)C(=S)NC(=O)N2,0.0,G1,F,,,Uncharged,Non-ionizable,O=c1[nH]c(=S)c2[nH]c(=O)[nH]c2[nH]1
3839,F-103,-4.46,CN1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2,0.0,G1,F,,,Uncharged,Non-ionizable,Cn1c2ccccc2c(=O)c2ccccc21
3840,F-119,-5.16,COC(=O)C1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,0.0,G1,F,,,Uncharged,Non-ionizable,COC(=O)c1cc2cc3c(C)cc(=O)oc3c(C)c2o1
3841,F-136,-2.85,CCCCOP(=O)(OCCCC)OCCCC,0.0641,G3,F,,,Uncharged,Non-ionizable,CCCCOP(=O)(OCCCC)OCCCC
3842,F-156,-1.14,CCCCCCOC(=O)C(C)O,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCOC(=O)C(C)O
3843,F-164,-2.04,ClCCS(=O)CCS(=O)CCCl,0.0,G1,F,,,Uncharged,Non-ionizable,[O-][S+](CCCl)CC[S+]([O-])CCCl
3844,F-186,-1.82,COC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O,0.0,G1,F,,,Uncharged,Non-ionizable,COC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O
3845,F-192,-2.63,NS(=O)(=O)C1=NC2=CC=CC=C2S1,0.0,G1,F,,,Uncharged,Non-ionizable,NS(=O)(=O)c1nc2ccccc2s1
3846,F-199,-3.06,CCCCCCCCCCOC(=O)C(C)O,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCCCCCOC(=O)C(C)O
3847,F-209,-2.73,COC(=O)C(C#N)C(=O)CC(C)C,0.0,G1,F,,,Uncharged,Non-ionizable,COC(=O)C(C#N)C(=O)CC(C)C
3848,F-221,-3.39,CCCCCCCCOC(=O)C(C)OC(C)=O,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCCCOC(=O)C(C)OC(C)=O
3849,F-223,-1.74,CCCC(C)(COC(N)=O)COC(N)=O,0.061573549,G5,F,,,Uncharged,Non-ionizable,CCCC(C)(COC(N)=O)COC(N)=O
3850,F-238,-2.1,CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O,1.21,G2,F,,,Uncharged,Non-ionizable,CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O
3851,F-240,-4.57,CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC
3852,F-241,-1.95,CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,0.0,G1,F,,,Uncharged,Non-ionizable,CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC
3853,F-248,-2.97,CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC
3854,F-268,-1.16,FC(F)(F)C(=O)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,O=C(c1ccccc1)C(F)(F)F
3855,F-291,-4.52,COP(=O)(OC)OC(=CCl)C1=C(Cl)C=C(Cl)C(Cl)=C1,0.0,G1,F,,,Uncharged,Non-ionizable,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl
3856,F-295,-3.05,BrC1C(OC(=O)C1=O)C1=CC=C(Br)C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,O=C1OC(c2ccc(Br)cc2)C(Br)C1=O
3857,F-321,-3.6,COC1=C2C=COC2=CC2=C1C=CC(=O)O2,0.0,G1,F,,,Uncharged,Non-ionizable,COc1c2ccoc2cc2oc(=O)ccc12
3858,F-323,-3.52,COC1=C2OC=CC2=CC2=C1OC(=O)C=C2,0.0688,G3,F,,,Uncharged,Non-ionizable,COc1c2occc2cc2ccc(=O)oc12
3859,F-324,-4.0,CC1=CC(=O)N(O)C2=C1C1=CC=CC=C1C=C2,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1cc(=O)n(O)c2ccc3ccccc3c12
3860,F-335,-3.49,CCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCC,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC
3861,F-347,-1.91,CC(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
3862,F-349,-2.3,CC(=NO)C(=NO)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CC(=NO)C(=NO)c1ccccc1
3863,F-351,-0.73,COC1=C(OCC(O)CO)C=CC=C1,0.0659,G3,F,,,Uncharged,Non-ionizable,COc1ccccc1OCC(O)CO
3864,F-352,-1.02,OCCOC1=CC(OCCO)=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,OCCOc1cccc(OCCO)c1
3865,F-360,-1.52,CN1N=C(OC2=NC(C)=CC(C)=N2)C=C1C,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1cc(C)nc(Oc2cc(C)n(C)n2)n1
3866,F-367,-2.68,CC12CCC3(O)C(CCC4=CC(=O)CCC34C)C1CCC2=O,0.0,G1,F,,,Uncharged,Non-ionizable,CC12CCC3(O)C(CCC4=CC(=O)CCC43C)C1CCC2=O
3867,F-378,-2.06,O=S(=O)(C1CCCCC1)C1CCCCC1,0.0,G1,F,,,Uncharged,Non-ionizable,O=S(=O)(C1CCCCC1)C1CCCCC1
3868,F-380,-1.46,COC1=CC2=CC=C(CCC(C)=O)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(CCC(C)=O)ccc2c1
3869,F-383,-3.48,COC1=C(OC)C2=C(COC2=O)C(=C1)C#N,0.0,G1,F,,,Uncharged,Non-ionizable,COc1cc(C#N)c2c(c1OC)C(=O)OC2
3870,F-401,-1.39,COC1=CC=C(C=C1)C(O)C(O)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc(C(O)C(O)c2ccccc2)cc1
3871,F-429,-5.28,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
3872,F-459,-3.82,CCCOC(=O)C1=C(C=CC=C1)C(=O)OCCC,0.2275,G3,F,,,Uncharged,Non-ionizable,CCCOC(=O)c1ccccc1C(=O)OCCC
3873,F-460,-8.56,CCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC
3874,F-489,-2.94,ON=C1C(=O)C=CC2=C1C=CC=C2,0.0,G1,F,,,Uncharged,Non-ionizable,O=C1C=Cc2ccccc2C1=NO
3875,F-563,-3.08,NS(=O)(=O)C1=C(C=CC=C1)C1=NC(=O)C2=C(N1)C=CC=C2,0.0,G1,F,,,Uncharged,Non-ionizable,NS(=O)(=O)c1ccccc1-c1nc(=O)c2ccccc2[nH]1
3876,F-582,-0.3,CC1C2C(O)CCC(O)C2CCC1=O,0.0,G1,F,,,Uncharged,Non-ionizable,CC1C(=O)CCC2C(O)CCC(O)C12
3877,F-585,-6.41,CC(C)(C)CC(C)(C)C1CCC(=NO)C(C1)=NO,0.0,G1,F,,,Uncharged,Non-ionizable,CC(C)(C)CC(C)(C)C1CCC(=NO)C(=NO)C1
3878,F-595,-1.52,CC1(C)C2CCC(C2)C(=O)C1=O,0.0,G1,F,,,Uncharged,Non-ionizable,CC1(C)C(=O)C(=O)C2CCC1C2
3879,F-596,-1.26,CCOC(=O)C(O)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCOC(=O)C(O)c1ccccc1
3880,F-598,-2.52,CC1(C)C2CCC1(C)C(=NO)C2=NO,0.0,G1,F,,,Uncharged,Non-ionizable,CC12CCC(C(=NO)C1=NO)C2(C)C
3881,F-612,-4.16,CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.0,G1,F,,,Uncharged,Non-ionizable,CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
3882,F-622,-1.32,CC1CCC(C)C(=NO)C1=NO,0.0,G1,F,,,Uncharged,Non-ionizable,CC1CCC(C)C(=NO)C1=NO
3883,F-623,-1.83,CCC1CCC(=NO)C(C1)=NO,0.0,G1,F,,,Uncharged,Non-ionizable,CCC1CCC(=NO)C(=NO)C1
3884,F-626,-3.33,NC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,NC(=O)Cc1ccc(-c2ccccc2)cc1
3885,F-636,-1.53,COC1=C(C=C(C)C=C1)S(N)(=O)=O,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc(C)cc1S(N)(=O)=O
3886,F-645,-1.64,CC(C(N)=O)S(=O)(=O)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CC(C(N)=O)S(=O)(=O)c1ccccc1
3887,F-652,-3.0,COC1=CC=CC(OCC(O)CO)=C1OC,0.0,G1,F,,,Uncharged,Non-ionizable,COc1cccc(OCC(O)CO)c1OC
3888,F-668,-1.52,CC(=O)OC1C(OC2OC(C)(C)OC12)C1COC(C)(C)O1,0.0,G1,F,,,Uncharged,Non-ionizable,CC(=O)OC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21
3889,F-686,-3.02,COC1=CC=C(C=C1)S(=O)(=O)C1=COC(=C1)S(N)(=O)=O,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1
3890,F-687,-4.22,COC1=CC=C(C=C1)S(=O)(=O)C1=CSC(=C1)S(N)(=O)=O,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1
3891,F-697,-2.61,CC1=CC2OC3CC(O)C(C)(C33CO3)C2(CO)CC1,0.0,G1,F,,,Uncharged,Non-ionizable,CC1=CC2OC3CC(O)C(C)(C2(CO)CC1)C31CO1
3892,F-790,-4.36,CCOC(=O)CC1=CC=C(C=C1)C1=NC2=CC=CC=C2S1,0.0,G1,F,,,Uncharged,Non-ionizable,CCOC(=O)Cc1ccc(-c2nc3ccccc3s2)cc1
3893,F-799,-4.78,COC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,COC(=O)C(C)c1ccc2cc(OC)ccc2c1
3894,F-805,-7.22,CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
3895,F-810,-4.6,CCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
3896,F-812,-5.22,CCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
3897,F-834,-3.49,FC1=CN(CC2=CC=C(Cl)C=C2)C(=O)NC1=O,0.0,G1,F,,,Uncharged,Non-ionizable,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F
3898,F-836,-2.75,COC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1
3899,F-838,-5.09,CC1=C2OC3=C(CCCC3)C2=C2OC(=O)C=C(C)C2=C1,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1cc(=O)oc2c1cc(C)c1oc3c(c12)CCCC3
3900,F-840,-1.23,OCCOC1=CC=C(OCCO)C=C1,0.025064103,G3,F,,,Uncharged,Non-ionizable,OCCOc1ccc(OCCO)cc1
3901,F-850,-5.4,CCCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
3902,F-857,-1.01,FC1=CN(C2CCCO2)C(=O)NC1=O,0.0,G1,F,,,Uncharged,Non-ionizable,O=c1[nH]c(=O)n(C2CCCO2)cc1F
3903,F-858,-5.0,CCOC1=CC(=O)CC(C)C11OC2=C(C1=O)C(OC)=CC(OC)=C2Cl,0.0,G1,F,,,Uncharged,Non-ionizable,CCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
3904,F-866,-4.7,CCOC1=C(Cl)C2=C(C(=O)C3(O2)C(C)CC(=O)C=C3OCC)C(OC)=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OCC)cc(OC)c1C2=O
3905,F-867,-4.52,CCCOC1=CC(=O)CC(C)C11OC2=C(C1=O)C(OC)=CC(OC)=C2Cl,0.0,G1,F,,,Uncharged,Non-ionizable,CCCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
3906,F-878,-4.7,CCCCOC1=CC(=O)CC(C)C11OC2=C(C1=O)C(OC)=CC(OC)=C2Cl,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
3907,F-879,-2.63,CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O
3908,F-935,-2.92,CC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1
3909,F-944,-3.94,FC1=CN(CC2=C(Cl)C=C(Cl)C=C2)C(=O)NC1=O,0.0,G1,F,,,Uncharged,Non-ionizable,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2Cl)cc1F
3910,F-955,-1.65,NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)CCC2O,0.145,G3,F,,,Uncharged,Non-ionizable,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O
3911,F-957,-2.8,O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,O=C(C(=O)c1ccccc1)c1ccccc1
3912,F-996,-5.48,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OC(C)C,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OC(C)C)ccc2c1
3913,F-998,-4.2,CCOC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCOC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21
3914,F-1013,-3.92,OCCCCC1=CC2=C(OCC3=C(SC=C3)C2=O)C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,O=C1c2cc(CCCCO)ccc2OCc2ccsc21
3915,F-1053,-5.24,CCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.045,G3,F,,,Uncharged,Non-ionizable,CCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
3916,F-1054,-5.82,CCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
3917,F-1055,-7.53,CCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
3918,F-1056,-3.33,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCCO,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OCCO)ccc2c1
3919,F-1057,-6.5,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OC(C)(C)C,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OC(C)(C)C)ccc2c1
3920,F-1058,-6.97,CCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
3921,F-1059,-3.31,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCC(C)O,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OCC(C)O)ccc2c1
3922,F-1060,-3.4,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCCCO,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OCCCO)ccc2c1
3923,F-1061,-7.54,CCCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
3924,F-1062,-7.12,CCCCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
3925,F-1063,-4.65,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCC(C)=O,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OCC(C)=O)ccc2c1
3926,F-1064,-7.33,CCC#CCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCC#CCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
3927,F-1065,-2.62,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCC(O)CO,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OCC(O)CO)ccc2c1
3928,F-1066,-5.07,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OC1CCCCC1O,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OC3CCCCC3O)ccc2c1
3929,F-1067,-3.17,CCCCCCCC(=O)OC1C(OC2OC(C)(C)OC12)C(O)CO,0.0,G1,F,,,Uncharged,Non-ionizable,CCCCCCCC(=O)OC1C(C(O)CO)OC2OC(C)(C)OC21
3930,F-1068,-5.59,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OC1CCCCC1=O,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OC3CCCCC3=O)ccc2c1
3931,F-1069,-7.36,CCC=CCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0,G1,F,,,Uncharged,Non-ionizable,CCC=CCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1
3932,F-1070,-3.98,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OC1COC2C(O)COC12,0.0,G1,F,,,Uncharged,Non-ionizable,COc1ccc2cc(C(C)C(=O)OC3COC4C(O)COC34)ccc2c1
3933,F-1074,-5.0,COC1=CC2=C(OC1=O)C=C1OC=C(C)C1=C2,0.0,G1,F,,,Uncharged,Non-ionizable,COc1cc2cc3c(C)coc3cc2oc1=O
3934,F-1075,-4.9,COC(=O)C1=CC2=C(OC1=O)C(C)=C1OC=C(C)C1=C2,0.0,G1,F,,,Uncharged,Non-ionizable,COC(=O)c1cc2cc3c(C)coc3c(C)c2oc1=O
3935,F-1090,-4.25,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)C(CO)CO,0.0,G1,F,,,Uncharged,Non-ionizable,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C(CO)CO)CCC12
3936,F-1091,-2.92,OCC1OC(C(O)C1O)N1C2=CC=CC=C2N=C1C1=CC=CO1,0.0,G1,F,,,Uncharged,Non-ionizable,OCC1OC(n2c(-c3ccco3)nc3ccccc32)C(O)C1O
3937,F-1092,-2.33,OCC1OC(C(O)C(O)C1O)N1C2=CC=CC=C2N=C1C1=CC=CO1,0.0,G1,F,,,Uncharged,Non-ionizable,OCC1OC(n2c(-c3ccco3)nc3ccccc32)C(O)C(O)C1O
