ID,Solubility,SMILEScurated,SD,Group,Dataset,Composition,Error,Charge
B-4315,-1.1641,ClCCS(=O)CCCl,0,G1,B,None,None,Uncharged
B-4316,-2.3074,CCS(=O)CSP(=S)(OC(C)C)OC(C)C,0,G1,B,None,None,Uncharged
B-4317,-2.8951,CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,0,G1,B,None,None,Uncharged
B-4318,0.0433,CCS(=O)(=O)CC,0,G1,B,None,None,Uncharged
B-4319,-0.9714,CCS(=O)(=O)CI,0,G1,B,None,None,Uncharged
B-4320,-2.1308,CCOS(=O)(=O)C1=CC=CC=C1,0,G1,B,None,None,Uncharged
B-4321,-1.7419,COS(=O)(=O)C1=CC=CC=C1,0,G1,B,None,None,Uncharged
B-4322,-6.8946,CN1N=C(C)C(C(=O)C2=CC=C(Cl)C=C2Cl)=C1OS(=O)(=O)C1=CC=C(C)C=C1,0,G1,B,None,None,Uncharged
B-4323,-4.1267,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,0,G1,B,None,None,Uncharged
B-4324,-1.8395,NC1=CC=C(N)C(=C1)S(=O)(=O)C1=CC=CC=C1C([O-])=O,0,G1,B,None,None,Negative
B-4326,-3.6116,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,0,G1,B,None,None,Uncharged
B-4327,-1.7487,CCC(CC)COC(=O)[N-]S(N)(=O)=O,0,G1,B,None,None,Negative
B-4328,-1.0375,CCCCOC(=O)[N-]S(N)(=O)=O,0,G1,B,None,None,Negative
B-4329,-2.402,CCCCC(CC)COC(=O)[N-]S(N)(=O)=O,0,G1,B,None,None,Negative
B-4330,-2.6817,CC(C)N1C(=O)C2=CC=CC=C2[N-]S1(=O)=O,0,G1,B,None,None,Negative
B-4331,-1.1912,[O-]C(=O)C(=O)C1=CC=C2OCOC2=C1,0,G1,B,None,None,Negative
B-4332,-4.4435,O=C1C(=O)C2=CC=CC=C2C2=CC=CC=C12,0,G1,B,None,None,Uncharged
B-4333,-0.4541,[O-]C(=O)C(=O)C1=C(C=CC=C1C([O-])=O)C([O-])=O,0,G1,B,None,None,Negative
B-4335,-1.6668,CN1N(C(C)=CC1=S)C1=CC=CC=C1,0,G1,B,None,None,Uncharged
B-4336,-1.4895,[NH3+]C(CSC(Cl)=CCl)C([O-])=O,0,G1,B,None,None,Zwitterion
B-4337,-1.156,CC(=O)CC1=NCCS1,0,G1,B,None,None,Uncharged
B-4338,-1.762,C[Si](C)(C)C[NH3+],0,G1,B,None,None,Positive
B-4339,-1.807,C[Si](C)(C)CC[NH3+],0,G1,B,None,None,Positive
B-4341,-5.6475,CC[Si](CC)(CC)CC,0,G1,B,None,None,Uncharged
B-4342,-1.0938,CC1=CC=C(C(C)=C1)P(O)([O-])=O,0,G1,B,None,None,Negative
B-4345,-1.6194,OP([O-])(=O)C1=CC=CC2=CC=CC=C12,0,G1,B,None,None,Negative
B-4346,0.4349,C[N+]1=CC=C(C=C1)C1=CC=[N+](C)C=C1,0,G1,B,None,None,Positive
B-4347,0.3133,C1C[N+]2=CC=CC=C2C2=CC=CC=[N+]12,0,G1,B,None,None,Positive
B-4348,-4.5412,CCCCOC(=O)N(C)SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,0.0209,G3,B,None,None,Uncharged
B-4349,-4.7103,CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,0,G1,B,None,None,Uncharged
B-4350,-6.1033,CCCCN(CCCC)SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2,0,G1,B,None,None,Uncharged
B-4351,-1.8868,CC(=O)O[Hg]C1=CC=CC=C1,0.1696,G3,B,None,None,Uncharged
B-4352,-0.771,COCC[Hg+],0,G1,B,None,None,Positive
B-4353,-0.1054,CC([O-])=O,0,G1,B,None,None,Negative
B-4354,1.1206,C=O,0,G1,B,None,None,Uncharged
B-4355,-0.7241,C#CC#C,0,G1,B,None,None,Uncharged
B-4357,-0.2225,O=C1CC=CS1,0,G1,B,None,None,Uncharged
B-4359,-0.6537,COS(=O)(=O)OC,0,G1,B,None,None,Uncharged
B-4360,-1.7558,OC(=C)C(=O)C1=CC=CC=C1,0,G1,B,None,None,Uncharged
B-4361,0.3661,CC(=O)C(O)=C,0,G1,B,None,None,Uncharged
B-4362,-0.1764,CCC(=O)C(O)=C,0,G1,B,None,None,Uncharged
B-4363,-1.7326,[S-]C(=O)CCCCC([S-])=O,0,G1,B,None,None,Negative
B-4365,-0.6003,COC(=O)OC(C)C(=O)OC,0,G1,B,None,None,Uncharged
B-4367,-5.2917,CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1Cl,0,G1,B,None,None,Uncharged
B-4368,-2.3363,NC(=S)C1=C(Cl)C=CC=C1Cl,0,G1,B,None,None,Uncharged
B-4369,-0.2162,CC(=O)CSC#N,0,G1,B,None,None,Uncharged
B-4370,-1.9351,N#CSCC(CSC#N)SC#N,0,G1,B,None,None,Uncharged
B-4371,-2.0061,[O-]S(=O)(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1Br,0,G1,B,None,None,Negative
B-4372,-0.4655,[O-]S(=O)(=O)C1=CC2=C(OC3=C2C=CC=C3)C=C1,0,G1,B,None,None,Negative
B-4375,-1.4748,O=C=O,0,G1,B,None,None,Uncharged
B-4377,-6.014,COC1=CC=CC(=N1)N(C)C(=S)OC1=CC=CC(=C1)C(C)(C)C,0,G1,B,None,None,Uncharged
B-4378,-5.945,ClC1=C(Cl)C2(Cl)C3COS(=O)(=O)OCC3C1(Cl)C2(Cl)Cl,0,G1,B,None,None,Uncharged
B-4379,-5.8457,CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,0.18326239,G3,B,None,None,Uncharged
B-4381,-5.9019,ClC1=C(Cl)C2(Cl)C3COS(=O)OCC3C1(Cl)C2(Cl)Cl,0,G1,B,None,None,Uncharged
B-4382,0.2214,O=S1OCCO1,0,G1,B,None,None,Uncharged
B-4383,-4.0312,CCOP(=S)(OCC)OP(=S)(OCC)OCC,0,G1,B,None,None,Uncharged
B-4384,-1.3801,OC(=S)C1=CC=CN=C1,0,G1,B,None,None,Uncharged
B-4386,-1.4489,CCOC(=S)SC(C)C([O-])=O,0,G1,B,None,None,Negative
B-4392,-5.6004,BrC1=CC(Br)=CC(Br)=C1,0,G1,B,None,None,Uncharged
B-4395,-3.6745,[O-]C1=C(Br)C=C(Br)C=C1Br,0.551540765,G4,B,None,None,Negative
B-4396,-3.6912,NC1=C(Cl)C=C(Cl)C=C1Cl,0.138557007,G5,B,None,None,Uncharged
B-4400,-0.9305,OCC(C([O-])=O)C1=CC=CC=C1,0.0055,G3,B,None,None,Negative
B-4401,-2.2839,[O-]C(=O)C1=CC=CC=C1C1=CC=CC=C1C([O-])=O,0,G1,B,None,None,Negative
B-4402,-0.2946,OCC1=CC=CC=C1O,0,G1,B,None,None,Uncharged
B-4405,-3.0647,FC(F)(F)Cl,0,G1,B,None,None,Uncharged
B-4406,-5.0631,CCCCCCCCBr,0,G1,B,None,None,Uncharged
B-4407,-1.7043,FC(F)(F)C(Cl)Br,0.14715,G3,B,None,None,Uncharged
B-4410,-2.4154,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C=O,0,G1,B,None,None,Uncharged
B-4411,-1.6058,CC(=O)C1=CC=C(N)C=C1,0.1979,G3,B,None,None,Uncharged
B-4418,-3.3638,CN(C)C1=NC(=[NH+]C(=N1)N(C)C)N(C)C,0.0081,G3,B,None,None,Positive
B-4419,-0.0666,CC1=CC(=O)[N-]O1,0,G1,B,None,None,Negative
B-4420,-2.5278,NC(=S)NC1=CC=CC2=CC=CC=C12,0,G1,B,None,None,Uncharged
B-4421,-1.7898,NC(=S)NC1=CC=CC=C1,0.0099,G3,B,None,None,Uncharged
B-4423,-9.2068,ClC1=CC2=C(OC3=CC(Cl)=C(Cl)C=C3O2)C=C1Cl,0.5066,G2,B,None,None,Uncharged
B-4424,-12.0605,ClC1=C(Cl)C(Cl)=C2OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3OC2=C1Cl,0.36475,G3,B,None,None,Uncharged
B-4426,-9.0027,ClC1=CC(Cl)=C2OC3=CC(Cl)=CC(Cl)=C3OC2=C1,0,G1,B,None,None,Uncharged
B-4427,-7.8292,ClC1=CC=C2OC3=CC(Cl)=CC=C3OC2=C1,0,G1,B,None,None,Uncharged
B-4428,-10.9486,ClC1=CC2=C(OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3O2)C=C1Cl,0.480799787,G5,B,None,None,Uncharged
B-4430,-9.4728,ClC1=CC=C2OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3OC2=C1,0,G1,B,None,None,Uncharged
B-4431,-8.6456,ClC1=CC2=C(C=C1Cl)C1=C(O2)C=C(Cl)C(Cl)=C1,0.1072,G3,B,None,None,Uncharged
B-4432,-8.8744,ClC1=CC=C2OC3=C(Cl)C(Cl)=C(Cl)C=C3OC2=C1,0.0078,G3,B,None,None,Uncharged
B-4435,-6.7798,ClC1=CC=CC(=C1Cl)C1=C(Cl)C=CC(Cl)=C1Cl,0,G1,B,None,None,Uncharged
B-4439,-3.5885,OC1=CC=CC=C1C(=O)NC1=CC=CC=C1,0,G1,B,None,None,Uncharged
B-4440,-4.4252,O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,0.707479942,G2,B,None,None,Uncharged
B-4441,-1.6066,CC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,0.3017,G3,B,None,None,Uncharged
B-4442,-2.64,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,0,G1,B,None,None,Uncharged
B-4447,-0.1499,CN1CC(=O)NC1=N,0,G1,B,None,None,Uncharged
B-4448,-1.127,CC1CC(C)C(=O)C(C1)C(O)CC1CC(=O)NC(=O)C1,0,G1,B,None,None,Uncharged
B-4449,-2.0063,[O-][N+](=O)C(Cl)(Cl)Cl,0,G1,B,None,None,PureChargeSeparation
B-4450,-2.3374,CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,0,G1,B,None,None,Uncharged
B-4451,-2.6328,[O-][N+](=O)OC1COC2C(COC12)O[N+]([O-])=O,0,G1,B,None,None,PureChargeSeparation
B-4453,-1.2714,O=C1N[N-]C(=O)C=C1,0.1593,G3,B,None,None,Negative
B-4455,-1.2843,CC1=CC(N)=NC(C)=[NH+]1,0,G1,B,None,None,Positive
B-4456,-3.8124,CCCC[C-]1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0.876687422,G4,B,None,None,Negative
B-4457,-0.1285,CC(C)(S)C([NH3+])C([O-])=O,0,G1,B,None,None,Zwitterion
B-4458,-4.4289,OC1(CC[NH+](CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,0.57445,G2,B,None,None,Positive
B-4459,-2.1114,OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)[N+]([O-])=O,0.436462538,G5,B,None,None,PureChargeSeparation
B-4460,-3.3202,O=C1CC2OCC=C3C[NH+]4CCC56C4CC3C2C5N1C1=CC=CC=C61,0,G1,B,None,None,Positive
B-4463,-0.6286,CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,0.129389988,G5,B,None,None,Uncharged
B-4464,-4.1546,OCC[NH+]1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(Cl)C=C23)CC1,0.2327,G3,B,None,None,Positive
B-4465,-4.3017,C[NH+](C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12,0.67585,G2,B,None,None,Positive
B-4469,-0.5642,CN1N(C(=O)C=C1C)C1=CC=CC=C1,0.716477055,G4,B,None,None,Uncharged
B-4470,-4.2597,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)[NH+](C)C,0.148825095,G5,B,None,None,Positive
B-4471,-3.2169,[O-][N+](=O)C1=CN=C(S1)N1CCNC1=O,0,G1,B,None,None,PureChargeSeparation
B-4474,-4.1488,OCC[NH+]1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1,0,G1,B,None,None,Positive
B-4475,-1.9515,NC1=C2C=CN(C3OC(CO)C(O)C3O)C2=NC=[NH+]1,0,G1,B,None,None,Positive
B-4476,-2.4248,NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CS1,0.353013323,G5,B,None,None,Negative
B-4477,-3.4585,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,0,G1,B,None,None,Uncharged
B-4480,-2.7372,CN1C=NC2=C1C(=O)NC(=O)N2C,0.301236962,G5,B,None,None,Uncharged
B-4481,-2.6114,O=C1NC(=O)C2=CC=CC=C12,0.474235833,G5,B,None,None,Uncharged
B-4486,-4.5238,C[NH+]1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1,0,G1,B,None,None,Positive
B-4487,-2.9565,COC1=CC([N-]S(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1,0,G1,B,None,None,Negative
B-4488,-4.611,COC1CC(=O)CC(C)C11OC2=C(C1=O)C(OC)=CC(OC)=C2Cl,0,G1,B,None,None,Uncharged
B-4489,-3.7329,CCCC[C-]1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,0,G1,B,None,None,Negative
B-4492,-2.4107,CC1=NN=C([N-]S(=O)(=O)C2=CC=C(N)C=C2)S1,1.025545653,G4,B,None,None,Negative
B-4493,0.6985,OCC(O)C(O)CO,0,G1,B,None,None,Uncharged
B-4494,-0.4147,C[NH2+]C(C)C(O)C1=CC=CC=C1,0,G1,B,None,None,Positive
B-4495,-2.3788,O=C1N=CNC2=C1C=NN2,0.075754926,G5,B,None,None,Uncharged
B-4496,-2.1782,CCCCNC(=O)[N-]S(=O)(=O)C1=CC=C(N)C=C1,0,G1,B,None,None,Negative
B-4497,-2.0909,COC1=CC2=C(C=C1OC)C13CC[NH+]4CC5=CCOC6CC(=O)N2C1C6C5CC34,0,G1,B,None,None,Positive
B-4501,-2.3213,NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=CC=NN1C1=CC=CC=C1,0,G1,B,None,None,Negative
B-4502,-3.6147,OC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC=C(O)C(O)=C1,0,G1,B,None,None,Uncharged
B-4503,-2.82,CC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,0,G1,B,None,None,Uncharged
B-4504,-2.5843,COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,0,G1,B,None,None,Uncharged
B-4505,-4.207,CC1=CC=C(C=C1)S(=O)(=O)[N-]C(=O)NC1CCCCC1,0,G1,B,None,None,Negative
B-4506,-2.6183,CC1=CC([N-]S(=O)(=O)C2=CC=C(N)C=C2)=NO1,0.249051485,G5,B,None,None,Negative
B-4507,-2.8608,COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OC)=C1OC,0.0446,G3,B,None,None,Positive
B-4510,-4.6301,CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,G1,B,None,None,Uncharged
B-4511,-3.6929,CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,0,G1,B,None,None,Uncharged
B-4512,-4.7101,CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,0,G1,B,None,None,Uncharged
B-4514,-0.7369,NC1=CC=CC=C1O,0.037891947,G5,B,None,None,Uncharged
B-4515,-2.4862,NC1=CC(=CC(=C1[O-])[N+]([O-])=O)[N+]([O-])=O,0.166604395,G3,B,None,None,Negative
B-4516,-2.0611,NC1=CC=CC(=C1)[N+]([O-])=O,0.06445,G3,B,None,None,PureChargeSeparation
B-4517,-2.2782,NC1=CC=C(C=C1)[N+]([O-])=O,0.0459,G3,B,None,None,PureChargeSeparation
B-4520,-2.5976,[O-]C1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,0.404578353,G5,B,None,None,Negative
B-4522,-2.3837,CC1=CC=C(O)C(=C1)[N+]([O-])=O,0.08315,G3,B,None,None,PureChargeSeparation
B-4524,-0.9762,OC1=CC=C(C=O)C=C1,0.090703963,G5,B,None,None,Uncharged
B-4525,-2.6796,[O-]C1=CC(=CC=C1[N+]([O-])=O)[N+]([O-])=O,0,G1,B,None,None,Negative
B-4526,-2.05,[O-]C1=CC(F)=CC=C1[N+]([O-])=O,0,G1,B,None,None,Negative
B-4527,-3.0003,CC1=CC(=CC(=C1[O-])[N+]([O-])=O)[N+]([O-])=O,0.779335798,G4,B,None,None,Negative
B-4528,-2.7668,[O-]C1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O,0.6084,G2,B,None,None,Negative
B-4529,-2.0734,OC1=CC=CC([O-])=C1[N+]([O-])=O,0,G1,B,None,None,Negative
B-4530,-4.4101,[O-]C1=CC=C(C=C1[N+]([O-])=O)C1=CC=CC=C1,0,G1,B,None,None,Negative
B-4531,-3.8403,CCC(C)C1=CC=C(O)C(=C1)[N+]([O-])=O,0,G1,B,None,None,PureChargeSeparation
B-4532,-1.9572,NC1=CC=C(C([O-])=O)C(O)=C1,0,G1,B,None,None,Negative
B-4534,-1.3663,NC1=CC=CC(=C1)C([O-])=O,0.04185,G3,B,None,None,Negative
B-4536,-0.9278,OC1=CC=C(C=C1O)C([O-])=O,0,G1,B,None,None,Negative
B-4539,-2.0496,COC1=CC(=CC=C1O)C([O-])=O,0,G1,B,None,None,Negative
B-4540,-2.4688,NC1=CC(Cl)=CC(C([O-])=O)=C1Cl,0.3856,G3,B,None,None,Negative
B-4541,-1.3511,NC1=CC=C(C=C1)C([O-])=O,0.452873348,G5,B,None,None,Negative
B-4542,-1.2074,OC1=CC=CC(O)=C1C([O-])=O,0,G1,B,None,None,Negative
B-4548,-2.9723,CCCCOC(=O)C1=CC=C(O)C=C1,0.147783175,G5,B,None,None,Uncharged
B-4550,-1.313,COC(=O)C1=CC=CC=C1O,0.5135,G2,B,None,None,Uncharged
B-4552,-4.5152,NC1=CC=C(C(=O)OC2=CC=CC=C2)C(O)=C1,0,G1,B,None,None,Uncharged
B-4553,-1.5974,COC(=O)C1=CC=C(N)C=C1,0.2113,G3,B,None,None,Uncharged
B-4554,-3.3499,CCCCCOC(=O)C1=CC=C(N)C=C1,0.212984616,G5,B,None,None,Uncharged
B-4555,-4.6001,CCCCCCCOC(=O)C1=CC=C(N)C=C1,0.26995,G3,B,None,None,Uncharged
B-4556,-5.3999,CCCCCCCCOC(=O)C1=CC=C(N)C=C1,0,G1,B,None,None,Uncharged
B-4558,-0.4291,CCOC(C)OCC,0,G1,B,None,None,Uncharged
B-4559,0.506,COCOC,0.068780612,G5,B,None,None,Uncharged
B-4561,-0.0719,CC1OC(C)OC(C)O1,0,G1,B,None,None,Uncharged
B-4562,-0.1726,CCOCOCC,0,G1,B,None,None,Uncharged
B-4563,-3.6444,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0,G1,B,None,None,Uncharged
B-4564,-4.4577,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,0.648968142,G2,B,None,None,Uncharged
B-4565,-4.3037,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,0,G1,B,None,None,Uncharged
B-4566,-3.2408,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,0,G1,B,None,None,Uncharged
B-4569,-4.3692,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,0,G1,B,None,None,Uncharged
B-4570,-3.1097,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,0,G1,B,None,None,Uncharged
B-4571,-4.5526,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.022235989,G3,B,None,None,Uncharged
B-4572,-3.9505,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,G1,B,None,None,Uncharged
B-4573,-4.0908,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,0.493612447,G3,B,None,None,Uncharged
B-4574,-3.6949,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O,0.028724088,G3,B,None,None,Uncharged
B-4575,-3.7446,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,0,G1,B,None,None,Uncharged
B-4576,-4.1297,CC(=O)OCC(=O)C1(O)C(CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)OC(C)=O,0,G1,B,None,None,Uncharged
B-4577,-4.7076,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,G1,B,None,None,Uncharged
B-4578,-3.4342,CC12CC(O)C3(F)C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,0,G1,B,None,None,Uncharged
B-4580,-4.0986,CC1CC2C3CCC(O)(C(C)=O)C3(C)CC(O)C2(F)C2(C)C=CC(=O)C=C12,0,G1,B,None,None,Uncharged
B-4581,-4.9,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(C)=O,0,G1,B,None,None,Uncharged
B-4582,-1.0689,FC1=CNC(=O)[N-]C1=O,0.01445,G3,B,None,None,Negative
B-4583,-1.5187,CC1=CNC(=O)NC1=O,0.00635,G3,B,None,None,Uncharged
B-4585,-0.4016,O=C1CNC(=O)N1,0,G1,B,None,None,Uncharged
B-4586,-0.7998,CN1C=CC(=O)NC1=O,0,G1,B,None,None,Uncharged
B-4590,-2.1693,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCC1,0.07465,G3,B,None,None,Uncharged
B-4591,-2.0608,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,0.0096,G3,B,None,None,Uncharged
B-4593,-2.5743,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0.077690969,G5,B,None,None,Uncharged
B-4597,-1.712,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0,G1,B,None,None,Uncharged
B-4601,-0.4557,OC1=CC=CN=C1,0,G1,B,None,None,Uncharged
B-4603,-2.5417,O=C1C=CC=C2NC=CC=C12,0,G1,B,None,None,Uncharged
B-4604,-2.1618,OC1=CC2=CC=CN=C2C=C1,0,G1,B,None,None,Uncharged
B-4605,-4.5371,ClC1=CC=CC=C1NC1=NC(Cl)=NC(Cl)=N1,0,G1,B,None,None,Uncharged
B-4609,-3.9847,CCNC1=NC(NC(C)(C)C)=NC(SC)=N1,0.00765,G3,B,None,None,Uncharged
B-4613,-4.0601,CCNC1=NC(Cl)=NC(=N1)N(CC)CC,0,G1,B,None,None,Uncharged
B-4614,-2.7063,CC(C)NC1=NC(N)=NC(Cl)=N1,0.46815,G3,B,None,None,Uncharged
B-4615,-3.8642,CSC1=NC(NC(C)C)=NC(NC(C)C)=N1,0.1179,G3,B,None,None,Uncharged
B-4616,-3.151,CCNC1=NC(Cl)=NC(NC(C)(C)C#N)=N1,0,G1,B,None,None,Uncharged
B-4617,-3.2388,CCNC1=NC(NC(C)(C)C)=NC(OC)=N1,0,G1,B,None,None,Uncharged
B-4618,-0.8806,BrC1=CC=CC=N1,0,G1,B,None,None,Uncharged
B-4620,-0.4122,[NH3+]C1(CCCC1)C([O-])=O,0,G1,B,None,None,Zwitterion
B-4622,-1.0657,[NH3+]C(CC1=CC=CC=C1)C([O-])=O,0.18245348,G5,B,None,None,Zwitterion
B-4631,-3.2204,[O-]C(=O)C1=CC(=CC=C1)C([O-])=O,0,G1,B,None,None,Negative
B-4633,-1.8268,[O-]C(=O)C1=CC=NC(=C1)C([O-])=O,0,G1,B,None,None,Negative
B-4634,-2.1296,[O-]C(=O)C1=CC=C(N=C1)C([O-])=O,0,G1,B,None,None,Negative
B-4635,-1.5241,[O-]C(=O)C1=CC=CC(=N1)C([O-])=O,0,G1,B,None,None,Negative
B-4636,-1.8538,[O-]C(=O)C1=CC=NC=C1C([O-])=O,0,G1,B,None,None,Negative
B-4637,-2.223,[O-]C(=O)C1=CC(=CN=C1)C([O-])=O,0,G1,B,None,None,Negative
B-4638,-0.835,[O-]C(=O)C1=CC=CN=C1,0.474968052,G5,B,None,None,Negative
B-4640,-3.9145,CCCCCCCCS(=O)(=O)[N-]S(=O)(=O)CCCCCCCC,0.49725,G3,B,None,None,Negative
B-4641,-0.0166,NC(=O)CCl,0.122827758,G5,B,None,None,Uncharged
B-4642,0.0643,NC(=O)CBr,0,G1,B,None,None,Uncharged
B-4643,-1.0289,CCC(Cl)(CC)C(N)=O,0,G1,B,None,None,Uncharged
B-4645,-0.5138,NC(=O)C(Cl)CCl,0,G1,B,None,None,Uncharged
B-4646,-0.951,CN(C(C)=O)C1=CC=CC=C1,0.1005,G3,B,None,None,Uncharged
B-4647,-2.4806,CC(C)N(C(=O)CCl)C1=CC=CC=C1,0.2603,G3,B,None,None,Uncharged
B-4650,-3.0827,CCOCN(C(=O)CCl)C1=C(C)C=CC=C1CC,0,G1,B,None,None,Uncharged
C-9,0.92,[NH3+]CC([O-])=O,0.198754526,G3,C,None,None,Zwitterion
C-18,-1.91,CC1=CCC(CC1)C(C)(C)O,0.0092,G3,C,None,None,Uncharged
C-20,-0.3,CC(C)COC(N)=O,0,G1,C,None,None,Uncharged
C-21,-1.72,CC(=C)C1CC=C(C)C(O)C1,0,G1,C,None,None,Uncharged
C-23,0.1,CC(C)(C)OC(N)=O,0,G1,C,None,None,Uncharged
C-30,0.74,OCC1OC(O)C(O)C(O)C1O,0.101525326,G5,C,None,None,Uncharged
C-31,-1.46,CCNC(=S)NCC,0.480956362,G3,C,None,None,Uncharged
C-32,-1.77,CC=CC=CC([O-])=O,0.08393629,G5,C,None,None,Negative
C-33,-0.02,[NH3+]C(CO)C([O-])=O,0.421210592,G5,C,None,None,Zwitterion
C-43,-3.94,ClC(Cl)(Cl)C(Cl)(Cl)Cl,0.338436172,G5,C,None,None,Uncharged
C-45,1,[O-]C(=O)CCCC([O-])=O,0.54908391,G4,C,None,None,Negative
C-48,-0.17,[O-]C(=O)CCC([O-])=O,0.019761972,G5,C,None,None,Negative
C-49,-0.13,CC(C)(S)C([NH3+])C([O-])=O,0,G1,C,None,None,Zwitterion
C-54,-0.82,[O-]C(=O)CCCCC([O-])=O,0.118091992,G5,C,None,None,Negative
C-59,0.64,OC(CC([O-])=O)C([O-])=O,0.156198877,G5,C,None,None,Negative
C-63,-0.04,OC1=CC=CC=C1,0.023415854,G5,C,None,None,Uncharged
C-65,-0.54,NC(=O)CCC([NH3+])C([O-])=O,0.005,G3,C,None,None,Zwitterion
C-69,-0.38,CCC1(CC)C(=O)NCC(C)C1=O,0,G1,C,None,None,Uncharged
C-72,0,NC(=[NH2+])NCCCC([NH3+])C([O-])=O,0.043553581,G5,C,None,None,Zwitterion
C-74,-1.21,CNC(=O)ON=C(C)SC,0,G1,C,None,None,Uncharged
C-75,-2.63,[O-][N+](=O)OC1COC2C(COC12)O[N+]([O-])=O,0,G1,C,None,None,PureChargeSeparation
C-79,-1.74,CC1(C)C(=O)NC(=O)NC1=O,0,G1,C,None,None,Uncharged
C-81,0.51,NC1=CC(N)=CC=C1,0.106096776,G5,C,None,None,Uncharged
C-86,-1.89,O=C1NC(=O)C2(CC2)C(=O)N1,0,G1,C,None,None,Uncharged
C-88,-2.81,CCCCCCCCCCNC(=O)NC1CCCCC1,0,G1,C,None,None,Uncharged
